site,week,year,order,variable,value
HOR,27,2016,Coleoptera,Elateridae,0.103448276
HOR,28,2016,Coleoptera,Elateridae,0
HOR,29,2016,Coleoptera,Elateridae,0.103448276
HOR,30,2016,Coleoptera,Elateridae,0
HOR,31,2016,Coleoptera,Elateridae,0
HOR,32,2016,Coleoptera,Elateridae,0
HOR,33,2016,Coleoptera,Elateridae,0
HOR,34,2016,Coleoptera,Elateridae,0.034482759
HOR,35,2016,Coleoptera,Elateridae,0
HOR,36,2016,Coleoptera,Elateridae,0
HOR,37,2016,Coleoptera,Elateridae,0
KER,27,2015,Coleoptera,Elateridae,0
KER,28,2015,Coleoptera,Elateridae,0.058823529
KER,29,2015,Coleoptera,Elateridae,0
KER,31,2015,Coleoptera,Elateridae,0.235294118
KER,32,2015,Coleoptera,Elateridae,0
KER,33,2015,Coleoptera,Elateridae,0.235294118
KER,34,2015,Coleoptera,Elateridae,0.470588235
KER,25,2016,Coleoptera,Elateridae,0.861538462
KER,26,2016,Coleoptera,Elateridae,0
KER,27,2016,Coleoptera,Elateridae,0.107692308
KER,28,2016,Coleoptera,Elateridae,0
KER,29,2016,Coleoptera,Elateridae,0.015384615
KER,30,2016,Coleoptera,Elateridae,0
KER,31,2016,Coleoptera,Elateridae,0.015384615
KER,32,2016,Coleoptera,Elateridae,0
KER,33,2016,Coleoptera,Elateridae,0
KER,34,2016,Coleoptera,Elateridae,0
KER,35,2016,Coleoptera,Elateridae,0
KER,36,2016,Coleoptera,Elateridae,0
KER,37,2016,Coleoptera,Elateridae,0
KER ,26,2015,Coleoptera,Elateridae,0
KER ,24,2016,Coleoptera,Elateridae,1
SIL,24,2015,Coleoptera,Elateridae,0.142857143
SIL,25,2015,Coleoptera,Elateridae,0.857142857
SIL,27,2015,Coleoptera,Elateridae,0
SIL,29,2015,Coleoptera,Elateridae,0
SIL,30,2015,Coleoptera,Elateridae,0
SIL,31,2015,Coleoptera,Elateridae,0
SIL,33,2015,Coleoptera,Elateridae,0
SIL,34,2015,Coleoptera,Elateridae,0
SIL,23,2016,Coleoptera,Elateridae,0
SIL,24,2016,Coleoptera,Elateridae,0.166666667
SIL,25,2016,Coleoptera,Elateridae,0
SIL,27,2016,Coleoptera,Elateridae,0
SIL,28,2016,Coleoptera,Elateridae,0
SIL,29,2016,Coleoptera,Elateridae,0.333333333
SIL,30,2016,Coleoptera,Elateridae,0.166666667
SIL,31,2016,Coleoptera,Elateridae,0
SIL,32,2016,Coleoptera,Elateridae,0.333333333
SIL,33,2016,Coleoptera,Elateridae,0
SIL,34,2016,Coleoptera,Elateridae,0
SIL,35,2016,Coleoptera,Elateridae,0
SIL,36,2016,Coleoptera,Elateridae,0
SIL,37,2016,Coleoptera,Elateridae,0
SWA,24,2015,Coleoptera,Elateridae,0
SWA,27,2015,Coleoptera,Elateridae,0.285714286
SWA,28,2015,Coleoptera,Elateridae,0
SWA,30,2015,Coleoptera,Elateridae,0.285714286
SWA,31,2015,Coleoptera,Elateridae,0.428571429
SWA,32,2015,Coleoptera,Elateridae,0
SWA,33,2015,Coleoptera,Elateridae,0
SWA,34,2015,Coleoptera,Elateridae,0
SWA,24,2016,Coleoptera,Elateridae,0.2
SWA,25,2016,Coleoptera,Elateridae,0.36
SWA,26,2016,Coleoptera,Elateridae,0.04
SWA,27,2016,Coleoptera,Elateridae,0.22
SWA,28,2016,Coleoptera,Elateridae,0
SWA,29,2016,Coleoptera,Elateridae,0.18
SWA,30,2016,Coleoptera,Elateridae,0
SWA,31,2016,Coleoptera,Elateridae,0
SWA,32,2016,Coleoptera,Elateridae,0
SWA,33,2016,Coleoptera,Elateridae,0
SWA,34,2016,Coleoptera,Elateridae,0
SWA,35,2016,Coleoptera,Elateridae,0
SWA,36,2016,Coleoptera,Elateridae,0
SWA,37,2016,Coleoptera,Elateridae,0
YEL,25,2015,Coleoptera,Elateridae,0
YEL,26,2015,Coleoptera,Elateridae,0
YEL,30,2015,Coleoptera,Elateridae,0.428571429
YEL,33,2015,Coleoptera,Elateridae,0.571428571
YEL,23,2016,Coleoptera,Elateridae,0.078947368
YEL,24,2016,Coleoptera,Elateridae,0
YEL,25,2016,Coleoptera,Elateridae,0.5
YEL,26,2016,Coleoptera,Elateridae,0.026315789
YEL,27,2016,Coleoptera,Elateridae,0.157894737
YEL,28,2016,Coleoptera,Elateridae,0
YEL,29,2016,Coleoptera,Elateridae,0.026315789
YEL,30,2016,Coleoptera,Elateridae,0
YEL,31,2016,Coleoptera,Elateridae,0.052631579
YEL,32,2016,Coleoptera,Elateridae,0.078947368
YEL,33,2016,Coleoptera,Elateridae,0.052631579
YEL,34,2016,Coleoptera,Elateridae,0
YEL,35,2016,Coleoptera,Elateridae,0.026315789
YEL,36,2016,Coleoptera,Elateridae,0
YEL,37,2016,Coleoptera,Elateridae,0
BAL,29,2015,Coleoptera,Harmonia,0
BAL,30,2015,Coleoptera,Harmonia,0.72
BAL,31,2015,Coleoptera,Harmonia,0.08
BAL,32,2015,Coleoptera,Harmonia,0
BAL,33,2015,Coleoptera,Harmonia,0
BAL,34,2015,Coleoptera,Harmonia,0.2
BAL,23,2016,Coleoptera,Harmonia,0
BAL,24,2016,Coleoptera,Harmonia,0
BAL,25,2016,Coleoptera,Harmonia,0.09375
BAL,26,2016,Coleoptera,Harmonia,0
BAL,27,2016,Coleoptera,Harmonia,0.03125
BAL,28,2016,Coleoptera,Harmonia,0
BAL,29,2016,Coleoptera,Harmonia,0
BAL,30,2016,Coleoptera,Harmonia,0
BAL,31,2016,Coleoptera,Harmonia,0.53125
BAL,32,2016,Coleoptera,Harmonia,0.03125
BAL,33,2016,Coleoptera,Harmonia,0
BAL,34,2016,Coleoptera,Harmonia,0.25
BAL,35,2016,Coleoptera,Harmonia,0.03125
BAL,36,2016,Coleoptera,Harmonia,0.03125
BAL,37,2016,Coleoptera,Harmonia,0
COO,29,2015,Coleoptera,Harmonia,0
COO,30,2015,Coleoptera,Harmonia,0
COO,31,2015,Coleoptera,Harmonia,0.909090909
COO,32,2015,Coleoptera,Harmonia,0
COO,33,2015,Coleoptera,Harmonia,0.03030303
COO,34,2015,Coleoptera,Harmonia,0.060606061
COO,23,2016,Coleoptera,Harmonia,0
COO,24,2016,Coleoptera,Harmonia,0
COO,25,2016,Coleoptera,Harmonia,0
COO,26,2016,Coleoptera,Harmonia,0
COO,27,2016,Coleoptera,Harmonia,0.1875
COO,28,2016,Coleoptera,Harmonia,0
COO,29,2016,Coleoptera,Harmonia,0.125
COO,30,2016,Coleoptera,Harmonia,0
COO,31,2016,Coleoptera,Harmonia,0.1875
COO,32,2016,Coleoptera,Harmonia,0.0625
COO,33,2016,Coleoptera,Harmonia,0.125
COO,34,2016,Coleoptera,Harmonia,0.1875
COO,35,2016,Coleoptera,Harmonia,0.125
COO,36,2016,Coleoptera,Harmonia,0
COO,37,2016,Coleoptera,Harmonia,0
ENG,29,2015,Coleoptera,Harmonia,0
ENG,30,2015,Coleoptera,Harmonia,0.4375
ENG,31,2015,Coleoptera,Harmonia,0.4375
ENG,34,2015,Coleoptera,Harmonia,0.125
ENG,23,2016,Coleoptera,Harmonia,0
ENG,24,2016,Coleoptera,Harmonia,0
ENG,25,2016,Coleoptera,Harmonia,0.1
ENG,26,2016,Coleoptera,Harmonia,0
ENG,27,2016,Coleoptera,Harmonia,0
ENG,28,2016,Coleoptera,Harmonia,0
ENG,29,2016,Coleoptera,Harmonia,0.3
ENG,30,2016,Coleoptera,Harmonia,0
ENG,31,2016,Coleoptera,Harmonia,0.4
ENG,32,2016,Coleoptera,Harmonia,0.1
ENG,33,2016,Coleoptera,Harmonia,0
ENG,34,2016,Coleoptera,Harmonia,0.1
ENG,35,2016,Coleoptera,Harmonia,0
ENG,36,2016,Coleoptera,Harmonia,0
ENG,37,2016,Coleoptera,Harmonia,0
GOV,29,2015,Coleoptera,Harmonia,0
GOV,30,2015,Coleoptera,Harmonia,0.176470588
GOV,31,2015,Coleoptera,Harmonia,0.058823529
GOV,33,2015,Coleoptera,Harmonia,0.058823529
GOV,34,2015,Coleoptera,Harmonia,0.705882353
GOV,24,2016,Coleoptera,Harmonia,0
GOV,26,2016,Coleoptera,Harmonia,0
GOV,27,2016,Coleoptera,Harmonia,0
GOV,28,2016,Coleoptera,Harmonia,0
GOV,29,2016,Coleoptera,Harmonia,0
GOV,30,2016,Coleoptera,Harmonia,0
GOV,31,2016,Coleoptera,Harmonia,0
GOV,32,2016,Coleoptera,Harmonia,0
GOV,33,2016,Coleoptera,Harmonia,0
GOV,35,2016,Coleoptera,Harmonia,0.666666667
GOV,36,2016,Coleoptera,Harmonia,0
GOV,37,2016,Coleoptera,Harmonia,0.333333333
HES,25,2015,Coleoptera,Harmonia,0
HES,27,2015,Coleoptera,Harmonia,0
HES,28,2015,Coleoptera,Harmonia,0
HES,29,2015,Coleoptera,Harmonia,0.010752688
HES,30,2015,Coleoptera,Harmonia,0.139784946
HES,31,2015,Coleoptera,Harmonia,0.430107527
HES,32,2015,Coleoptera,Harmonia,0.075268817
HES,33,2015,Coleoptera,Harmonia,0.344086022
HES,23,2016,Coleoptera,Harmonia,0
HES,24,2016,Coleoptera,Harmonia,0
HES,25,2016,Coleoptera,Harmonia,0.2
HES,26,2016,Coleoptera,Harmonia,0
HES,27,2016,Coleoptera,Harmonia,0.085714286
HES,28,2016,Coleoptera,Harmonia,0.028571429
HES,29,2016,Coleoptera,Harmonia,0.085714286
HES,30,2016,Coleoptera,Harmonia,0
HES,31,2016,Coleoptera,Harmonia,0.314285714
HES,32,2016,Coleoptera,Harmonia,0.085714286
HES,33,2016,Coleoptera,Harmonia,0
HES,34,2016,Coleoptera,Harmonia,0.171428571
HES,35,2016,Coleoptera,Harmonia,0.028571429
HES,36,2016,Coleoptera,Harmonia,0
HES,37,2016,Coleoptera,Harmonia,0
HOR,25,2015,Coleoptera,Harmonia,0
HOR,26,2015,Coleoptera,Harmonia,0
HOR,28,2015,Coleoptera,Harmonia,0.014285714
HOR,29,2015,Coleoptera,Harmonia,0
HOR,30,2015,Coleoptera,Harmonia,0.328571429
HOR,31,2015,Coleoptera,Harmonia,0.228571429
HOR,32,2015,Coleoptera,Harmonia,0.042857143
HOR,33,2015,Coleoptera,Harmonia,0.114285714
HOR,34,2015,Coleoptera,Harmonia,0.271428571
HOR,23,2016,Coleoptera,Harmonia,0
HOR,24,2016,Coleoptera,Harmonia,0
HOR,25,2016,Coleoptera,Harmonia,0.166666667
HOR,26,2016,Coleoptera,Harmonia,0
HOR,27,2016,Coleoptera,Harmonia,0.055555556
HOR,28,2016,Coleoptera,Harmonia,0
HOR,29,2016,Coleoptera,Harmonia,0.111111111
HOR,30,2016,Coleoptera,Harmonia,0
HOR,31,2016,Coleoptera,Harmonia,0.222222222
HOR,32,2016,Coleoptera,Harmonia,0.055555556
HOR,33,2016,Coleoptera,Harmonia,0
HOR,34,2016,Coleoptera,Harmonia,0.222222222
HOR,35,2016,Coleoptera,Harmonia,0.166666667
HOR,36,2016,Coleoptera,Harmonia,0
HOR,37,2016,Coleoptera,Harmonia,0
KER,27,2015,Coleoptera,Harmonia,0
KER,28,2015,Coleoptera,Harmonia,0
KER,29,2015,Coleoptera,Harmonia,0.006896552
KER,31,2015,Coleoptera,Harmonia,0.662068966
KER,32,2015,Coleoptera,Harmonia,0.013793103
KER,33,2015,Coleoptera,Harmonia,0.15862069
KER,34,2015,Coleoptera,Harmonia,0.15862069
KER,25,2016,Coleoptera,Harmonia,0
KER,26,2016,Coleoptera,Harmonia,0
KER,27,2016,Coleoptera,Harmonia,0.529411765
KER,28,2016,Coleoptera,Harmonia,0
KER,29,2016,Coleoptera,Harmonia,0
KER,30,2016,Coleoptera,Harmonia,0
KER,31,2016,Coleoptera,Harmonia,0.058823529
KER,32,2016,Coleoptera,Harmonia,0
KER,33,2016,Coleoptera,Harmonia,0
KER,34,2016,Coleoptera,Harmonia,0.058823529
KER,35,2016,Coleoptera,Harmonia,0.352941176
KER,36,2016,Coleoptera,Harmonia,0
KER,37,2016,Coleoptera,Harmonia,0
KER ,26,2015,Coleoptera,Harmonia,0
KER ,24,2016,Coleoptera,Harmonia,0
SIL,24,2015,Coleoptera,Harmonia,0
SIL,25,2015,Coleoptera,Harmonia,0
SIL,27,2015,Coleoptera,Harmonia,0
SIL,29,2015,Coleoptera,Harmonia,0
SIL,30,2015,Coleoptera,Harmonia,0.764705882
SIL,31,2015,Coleoptera,Harmonia,0.235294118
SIL,33,2015,Coleoptera,Harmonia,0
SIL,34,2015,Coleoptera,Harmonia,0
SIL,23,2016,Coleoptera,Harmonia,0
SIL,24,2016,Coleoptera,Harmonia,0
SIL,25,2016,Coleoptera,Harmonia,0.010638298
SIL,27,2016,Coleoptera,Harmonia,0.010638298
SIL,28,2016,Coleoptera,Harmonia,0
SIL,29,2016,Coleoptera,Harmonia,0.042553191
SIL,30,2016,Coleoptera,Harmonia,0
SIL,31,2016,Coleoptera,Harmonia,0.563829787
SIL,32,2016,Coleoptera,Harmonia,0.010638298
SIL,33,2016,Coleoptera,Harmonia,0.021276596
SIL,34,2016,Coleoptera,Harmonia,0.053191489
SIL,35,2016,Coleoptera,Harmonia,0.212765957
SIL,36,2016,Coleoptera,Harmonia,0.063829787
SIL,37,2016,Coleoptera,Harmonia,0.010638298
SWA,24,2015,Coleoptera,Harmonia,0
SWA,27,2015,Coleoptera,Harmonia,0
SWA,28,2015,Coleoptera,Harmonia,0
SWA,30,2015,Coleoptera,Harmonia,0.8
SWA,31,2015,Coleoptera,Harmonia,0
SWA,32,2015,Coleoptera,Harmonia,0.2
SWA,33,2015,Coleoptera,Harmonia,0
SWA,34,2015,Coleoptera,Harmonia,0
SWA,24,2016,Coleoptera,Harmonia,0
SWA,25,2016,Coleoptera,Harmonia,0.117647059
SWA,26,2016,Coleoptera,Harmonia,0.058823529
SWA,27,2016,Coleoptera,Harmonia,0
SWA,28,2016,Coleoptera,Harmonia,0
SWA,29,2016,Coleoptera,Harmonia,0.058823529
SWA,30,2016,Coleoptera,Harmonia,0
SWA,31,2016,Coleoptera,Harmonia,0.411764706
SWA,32,2016,Coleoptera,Harmonia,0.176470588
SWA,33,2016,Coleoptera,Harmonia,0
SWA,34,2016,Coleoptera,Harmonia,0.058823529
SWA,35,2016,Coleoptera,Harmonia,0.058823529
SWA,36,2016,Coleoptera,Harmonia,0
SWA,37,2016,Coleoptera,Harmonia,0.058823529
YEL,25,2015,Coleoptera,Harmonia,0
YEL,26,2015,Coleoptera,Harmonia,0
YEL,30,2015,Coleoptera,Harmonia,0
YEL,33,2015,Coleoptera,Harmonia,1
YEL,23,2016,Coleoptera,Harmonia,0
YEL,24,2016,Coleoptera,Harmonia,0
YEL,25,2016,Coleoptera,Harmonia,0.033333333
YEL,26,2016,Coleoptera,Harmonia,0
YEL,27,2016,Coleoptera,Harmonia,0.166666667
YEL,28,2016,Coleoptera,Harmonia,0
YEL,29,2016,Coleoptera,Harmonia,0.066666667
YEL,30,2016,Coleoptera,Harmonia,0.033333333
YEL,31,2016,Coleoptera,Harmonia,0.2
YEL,32,2016,Coleoptera,Harmonia,0.066666667
YEL,33,2016,Coleoptera,Harmonia,0
YEL,34,2016,Coleoptera,Harmonia,0.2
YEL,35,2016,Coleoptera,Harmonia,0.2
YEL,36,2016,Coleoptera,Harmonia,0.033333333
YEL,37,2016,Coleoptera,Harmonia,0
BAL,29,2015,Coleoptera,Heteroceridae,0.053191489
BAL,30,2015,Coleoptera,Heteroceridae,0.127659574
BAL,31,2015,Coleoptera,Heteroceridae,0
BAL,32,2015,Coleoptera,Heteroceridae,0.170212766
BAL,33,2015,Coleoptera,Heteroceridae,0.478723404
BAL,34,2015,Coleoptera,Heteroceridae,0.170212766
BAL,23,2016,Coleoptera,Heteroceridae,0
BAL,24,2016,Coleoptera,Heteroceridae,0.134529148
BAL,25,2016,Coleoptera,Heteroceridae,0.215246637
BAL,26,2016,Coleoptera,Heteroceridae,0.107623318
BAL,27,2016,Coleoptera,Heteroceridae,0.098654709
BAL,28,2016,Coleoptera,Heteroceridae,0
BAL,29,2016,Coleoptera,Heteroceridae,0.01793722
BAL,30,2016,Coleoptera,Heteroceridae,0.02690583
BAL,31,2016,Coleoptera,Heteroceridae,0.089686099
BAL,32,2016,Coleoptera,Heteroceridae,0.067264574
BAL,33,2016,Coleoptera,Heteroceridae,0
BAL,34,2016,Coleoptera,Heteroceridae,0.053811659
BAL,35,2016,Coleoptera,Heteroceridae,0.179372197
BAL,36,2016,Coleoptera,Heteroceridae,0.00896861
BAL,37,2016,Coleoptera,Heteroceridae,0
COO,29,2015,Coleoptera,Heteroceridae,0.009756098
COO,30,2015,Coleoptera,Heteroceridae,0.058536585
COO,31,2015,Coleoptera,Heteroceridae,0.43902439
COO,32,2015,Coleoptera,Heteroceridae,0.073170732
COO,33,2015,Coleoptera,Heteroceridae,0.146341463
COO,34,2015,Coleoptera,Heteroceridae,0.273170732
COO,23,2016,Coleoptera,Heteroceridae,0.066371681
COO,24,2016,Coleoptera,Heteroceridae,0.10619469
COO,25,2016,Coleoptera,Heteroceridae,0.07079646
COO,26,2016,Coleoptera,Heteroceridae,0.017699115
COO,27,2016,Coleoptera,Heteroceridae,0.07079646
COO,28,2016,Coleoptera,Heteroceridae,0
COO,29,2016,Coleoptera,Heteroceridae,0.022123894
COO,30,2016,Coleoptera,Heteroceridae,0.026548673
COO,31,2016,Coleoptera,Heteroceridae,0.247787611
COO,32,2016,Coleoptera,Heteroceridae,0.088495575
COO,33,2016,Coleoptera,Heteroceridae,0
COO,34,2016,Coleoptera,Heteroceridae,0.10619469
COO,35,2016,Coleoptera,Heteroceridae,0.10619469
COO,36,2016,Coleoptera,Heteroceridae,0.07079646
COO,37,2016,Coleoptera,Heteroceridae,0
ENG,29,2015,Coleoptera,Heteroceridae,0.053691275
ENG,30,2015,Coleoptera,Heteroceridae,0.040268456
ENG,31,2015,Coleoptera,Heteroceridae,0.194630872
ENG,34,2015,Coleoptera,Heteroceridae,0.711409396
ENG,23,2016,Coleoptera,Heteroceridae,0.056916996
ENG,24,2016,Coleoptera,Heteroceridae,0.050592885
ENG,25,2016,Coleoptera,Heteroceridae,0.363636364
ENG,26,2016,Coleoptera,Heteroceridae,0.079051383
ENG,27,2016,Coleoptera,Heteroceridae,0.240316206
ENG,28,2016,Coleoptera,Heteroceridae,0.001581028
ENG,29,2016,Coleoptera,Heteroceridae,0.044268775
ENG,30,2016,Coleoptera,Heteroceridae,0.000790514
ENG,31,2016,Coleoptera,Heteroceridae,0.107509881
ENG,32,2016,Coleoptera,Heteroceridae,0.003162055
ENG,33,2016,Coleoptera,Heteroceridae,0.007114625
ENG,34,2016,Coleoptera,Heteroceridae,0.012648221
ENG,35,2016,Coleoptera,Heteroceridae,0.015810277
ENG,36,2016,Coleoptera,Heteroceridae,0.012648221
ENG,37,2016,Coleoptera,Heteroceridae,0.003952569
GOV,29,2015,Coleoptera,Heteroceridae,0
GOV,30,2015,Coleoptera,Heteroceridae,0.080745342
GOV,31,2015,Coleoptera,Heteroceridae,0.01242236
GOV,33,2015,Coleoptera,Heteroceridae,0.260869565
GOV,34,2015,Coleoptera,Heteroceridae,0.645962733
GOV,24,2016,Coleoptera,Heteroceridae,0.064516129
GOV,26,2016,Coleoptera,Heteroceridae,0
GOV,27,2016,Coleoptera,Heteroceridae,0
GOV,28,2016,Coleoptera,Heteroceridae,0
GOV,29,2016,Coleoptera,Heteroceridae,0
GOV,30,2016,Coleoptera,Heteroceridae,0
GOV,31,2016,Coleoptera,Heteroceridae,0
GOV,32,2016,Coleoptera,Heteroceridae,0
GOV,33,2016,Coleoptera,Heteroceridae,0
GOV,35,2016,Coleoptera,Heteroceridae,0.193548387
GOV,36,2016,Coleoptera,Heteroceridae,0.258064516
GOV,37,2016,Coleoptera,Heteroceridae,0.483870968
HES,25,2015,Coleoptera,Heteroceridae,0
HES,27,2015,Coleoptera,Heteroceridae,0.015151515
HES,28,2015,Coleoptera,Heteroceridae,0
HES,29,2015,Coleoptera,Heteroceridae,0.090909091
HES,30,2015,Coleoptera,Heteroceridae,0.181818182
HES,31,2015,Coleoptera,Heteroceridae,0.318181818
HES,32,2015,Coleoptera,Heteroceridae,0.272727273
HES,33,2015,Coleoptera,Heteroceridae,0.121212121
HES,23,2016,Coleoptera,Heteroceridae,0.02739726
HES,24,2016,Coleoptera,Heteroceridae,0.076712329
HES,25,2016,Coleoptera,Heteroceridae,0.219178082
HES,26,2016,Coleoptera,Heteroceridae,0.126027397
HES,27,2016,Coleoptera,Heteroceridae,0.043835616
HES,28,2016,Coleoptera,Heteroceridae,0
HES,29,2016,Coleoptera,Heteroceridae,0.021917808
HES,30,2016,Coleoptera,Heteroceridae,0
HES,31,2016,Coleoptera,Heteroceridae,0.219178082
HES,32,2016,Coleoptera,Heteroceridae,0.008219178
HES,33,2016,Coleoptera,Heteroceridae,0.005479452
HES,34,2016,Coleoptera,Heteroceridae,0.098630137
HES,35,2016,Coleoptera,Heteroceridae,0.109589041
HES,36,2016,Coleoptera,Heteroceridae,0.021917808
HES,37,2016,Coleoptera,Heteroceridae,0.021917808
HOR,25,2015,Coleoptera,Heteroceridae,0.016260163
HOR,26,2015,Coleoptera,Heteroceridae,0.073170732
HOR,28,2015,Coleoptera,Heteroceridae,0
HOR,29,2015,Coleoptera,Heteroceridae,0.146341463
HOR,30,2015,Coleoptera,Heteroceridae,0.048780488
HOR,31,2015,Coleoptera,Heteroceridae,0
HOR,32,2015,Coleoptera,Heteroceridae,0.162601626
HOR,33,2015,Coleoptera,Heteroceridae,0.146341463
HOR,34,2015,Coleoptera,Heteroceridae,0.406504065
HOR,23,2016,Coleoptera,Heteroceridae,0.03968254
HOR,24,2016,Coleoptera,Heteroceridae,0
HOR,25,2016,Coleoptera,Heteroceridae,0.46031746
HOR,26,2016,Coleoptera,Heteroceridae,0.126984127
HOR,27,2016,Coleoptera,Heteroceridae,0.031746032
HOR,28,2016,Coleoptera,Heteroceridae,0
HOR,29,2016,Coleoptera,Heteroceridae,0.015873016
HOR,30,2016,Coleoptera,Heteroceridae,0
HOR,31,2016,Coleoptera,Heteroceridae,0.174603175
HOR,32,2016,Coleoptera,Heteroceridae,0.03968254
HOR,33,2016,Coleoptera,Heteroceridae,0.011904762
HOR,34,2016,Coleoptera,Heteroceridae,0.063492063
HOR,35,2016,Coleoptera,Heteroceridae,0.015873016
HOR,36,2016,Coleoptera,Heteroceridae,0.015873016
HOR,37,2016,Coleoptera,Heteroceridae,0.003968254
KER,27,2015,Coleoptera,Heteroceridae,0
KER,28,2015,Coleoptera,Heteroceridae,0
KER,29,2015,Coleoptera,Heteroceridae,0
KER,31,2015,Coleoptera,Heteroceridae,0.102564103
KER,32,2015,Coleoptera,Heteroceridae,0.076923077
KER,33,2015,Coleoptera,Heteroceridae,0.41025641
KER,34,2015,Coleoptera,Heteroceridae,0.41025641
KER,25,2016,Coleoptera,Heteroceridae,0.242833052
KER,26,2016,Coleoptera,Heteroceridae,0.028667791
KER,27,2016,Coleoptera,Heteroceridae,0.080944351
KER,28,2016,Coleoptera,Heteroceridae,0.001686341
KER,29,2016,Coleoptera,Heteroceridae,0.148397976
KER,30,2016,Coleoptera,Heteroceridae,0.006745363
KER,31,2016,Coleoptera,Heteroceridae,0.094435076
KER,32,2016,Coleoptera,Heteroceridae,0.276559865
KER,33,2016,Coleoptera,Heteroceridae,0.003372681
KER,34,2016,Coleoptera,Heteroceridae,0.101180438
KER,35,2016,Coleoptera,Heteroceridae,0.013490725
KER,36,2016,Coleoptera,Heteroceridae,0
KER,37,2016,Coleoptera,Heteroceridae,0.001686341
KER ,26,2015,Coleoptera,Heteroceridae,1
KER ,24,2016,Coleoptera,Heteroceridae,0
SIL,24,2015,Coleoptera,Heteroceridae,0.169910573
SIL,25,2015,Coleoptera,Heteroceridae,0.069437138
SIL,27,2015,Coleoptera,Heteroceridae,0.046291426
SIL,29,2015,Coleoptera,Heteroceridae,0.159915834
SIL,30,2015,Coleoptera,Heteroceridae,0.164124145
SIL,31,2015,Coleoptera,Heteroceridae,0.201998948
SIL,33,2015,Coleoptera,Heteroceridae,0.084166228
SIL,34,2015,Coleoptera,Heteroceridae,0.104155708
SIL,23,2016,Coleoptera,Heteroceridae,0.030612245
SIL,24,2016,Coleoptera,Heteroceridae,0.016326531
SIL,25,2016,Coleoptera,Heteroceridae,0.26122449
SIL,27,2016,Coleoptera,Heteroceridae,0.110204082
SIL,28,2016,Coleoptera,Heteroceridae,0.004081633
SIL,29,2016,Coleoptera,Heteroceridae,0.048979592
SIL,30,2016,Coleoptera,Heteroceridae,0.006122449
SIL,31,2016,Coleoptera,Heteroceridae,0.26122449
SIL,32,2016,Coleoptera,Heteroceridae,0.024489796
SIL,33,2016,Coleoptera,Heteroceridae,0.036734694
SIL,34,2016,Coleoptera,Heteroceridae,0.081632653
SIL,35,2016,Coleoptera,Heteroceridae,0.089795918
SIL,36,2016,Coleoptera,Heteroceridae,0.028571429
SIL,37,2016,Coleoptera,Heteroceridae,0
SWA,24,2015,Coleoptera,Heteroceridae,0.02991453
SWA,27,2015,Coleoptera,Heteroceridae,0.008547009
SWA,28,2015,Coleoptera,Heteroceridae,0.022792023
SWA,30,2015,Coleoptera,Heteroceridae,0.225071225
SWA,31,2015,Coleoptera,Heteroceridae,0.141025641
SWA,32,2015,Coleoptera,Heteroceridae,0.037037037
SWA,33,2015,Coleoptera,Heteroceridae,0.290598291
SWA,34,2015,Coleoptera,Heteroceridae,0.245014245
SWA,24,2016,Coleoptera,Heteroceridae,0.001397819
SWA,25,2016,Coleoptera,Heteroceridae,0.049203243
SWA,26,2016,Coleoptera,Heteroceridae,0.073804864
SWA,27,2016,Coleoptera,Heteroceridae,0.134190663
SWA,28,2016,Coleoptera,Heteroceridae,0.076600503
SWA,29,2016,Coleoptera,Heteroceridae,0.068213587
SWA,30,2016,Coleoptera,Heteroceridae,0.023623148
SWA,31,2016,Coleoptera,Heteroceridae,0.263908303
SWA,32,2016,Coleoptera,Heteroceridae,0.005171932
SWA,33,2016,Coleoptera,Heteroceridae,0.056471904
SWA,34,2016,Coleoptera,Heteroceridae,0.154319262
SWA,35,2016,Coleoptera,Heteroceridae,0.071568353
SWA,36,2016,Coleoptera,Heteroceridae,0.016214705
SWA,37,2016,Coleoptera,Heteroceridae,0.005311714
YEL,25,2015,Coleoptera,Heteroceridae,0
YEL,26,2015,Coleoptera,Heteroceridae,0.292682927
YEL,30,2015,Coleoptera,Heteroceridae,0.170731707
YEL,33,2015,Coleoptera,Heteroceridae,0.536585366
YEL,23,2016,Coleoptera,Heteroceridae,0.015037594
YEL,24,2016,Coleoptera,Heteroceridae,0.011278195
YEL,25,2016,Coleoptera,Heteroceridae,0.15037594
YEL,26,2016,Coleoptera,Heteroceridae,0.022556391
YEL,27,2016,Coleoptera,Heteroceridae,0.210526316
YEL,28,2016,Coleoptera,Heteroceridae,0
YEL,29,2016,Coleoptera,Heteroceridae,0.018796992
YEL,30,2016,Coleoptera,Heteroceridae,0.015037594
YEL,31,2016,Coleoptera,Heteroceridae,0.07518797
